# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-15
# source: nfettrans.cir
# timestamp: 2026-01-28T20:33:17Z
time,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.47280000e-04,4.45104000e-01,6.45765445e-12,1.23817978e-08,1.23804576e-08,7.79783037e-12
2.48280000e-04,4.46904000e-01,6.48618943e-12,1.29639183e-08,1.29623401e-08,8.06436713e-12
2.49280000e-04,4.48704000e-01,6.51489543e-12,1.35716475e-08,1.35698195e-08,8.34288905e-12
2.50280000e-04,4.50504000e-01,6.54358956e-12,1.42060093e-08,1.42039193e-08,8.63362292e-12
2.51280000e-04,4.52304000e-01,6.57244640e-12,1.48680633e-08,1.48656984e-08,8.93727610e-12
2.52280000e-04,4.54104000e-01,6.60128301e-12,1.55589056e-08,1.55562528e-08,9.25410525e-12
2.53280000e-04,4.55904000e-01,6.63027392e-12,1.62796704e-08,1.62767159e-08,9.58484826e-12
2.54280000e-04,4.57704000e-01,6.65923621e-12,1.70315304e-08,1.70282599e-08,9.92979293e-12
2.55280000e-04,4.59504000e-01,6.68834437e-12,1.78156984e-08,1.78120971e-08,1.02897090e-11
2.56280000e-04,4.61304000e-01,6.71741545e-12,1.86334281e-08,1.86294806e-08,1.06649168e-11
2.57280000e-04,4.63104000e-01,6.74662397e-12,1.94860155e-08,1.94817059e-08,1.10562191e-11
2.58280000e-04,4.64904000e-01,6.77578696e-12,2.03747999e-08,2.03701117e-08,1.14639702e-11
2.59280000e-04,4.66704000e-01,6.80507892e-12,2.13011654e-08,2.12960814e-08,1.18890073e-11
2.60280000e-04,4.68504000e-01,6.83431691e-12,2.22665415e-08,2.22610441e-08,1.23317196e-11
2.61280000e-04,4.70304000e-01,6.86367545e-12,2.32724052e-08,2.32664759e-08,1.27929804e-11
2.62280000e-04,4.72104000e-01,6.89297158e-12,2.43202818e-08,2.43139015e-08,1.32732152e-11
2.63280000e-04,4.73904000e-01,6.92237985e-12,2.54117460e-08,2.54048951e-08,1.37733342e-11
2.64280000e-04,4.75704000e-01,6.95171734e-12,2.65484240e-08,2.65410820e-08,1.42938008e-11
2.65280000e-04,4.77504000e-01,6.98115860e-12,2.77319943e-08,2.77241399e-08,1.48355636e-11
2.66280000e-04,4.79304000e-01,7.01052076e-12,2.89641890e-08,2.89558004e-08,1.53991248e-11
2.67280000e-04,4.81104000e-01,7.03997840e-12,3.02467959e-08,3.02378504e-08,1.59854725e-11
2.68280000e-04,4.82904000e-01,7.06934869e-12,3.15816593e-08,3.15721335e-08,1.65951492e-11
2.69280000e-04,4.84704000e-01,7.09880625e-12,3.29706822e-08,3.29605518e-08,1.72291839e-11
2.70280000e-04,4.86504000e-01,7.12816829e-12,3.44158269e-08,3.44050669e-08,1.78881603e-11
2.71280000e-04,4.88304000e-01,7.15760950e-12,3.59191177e-08,3.59077022e-08,1.85731491e-11
2.72280000e-04,4.90104000e-01,7.18694712e-12,3.74826415e-08,3.74705437e-08,1.92847767e-11
2.73280000e-04,4.91904000e-01,7.21635591e-12,3.91085501e-08,3.90957423e-08,2.00241567e-11
2.74280000e-04,4.93704000e-01,7.24565319e-12,4.07990616e-08,4.07855153e-08,2.07919589e-11
2.75280000e-04,4.95504000e-01,7.27501376e-12,4.25564620e-08,4.25421477e-08,2.15893409e-11
2.76280000e-04,4.97304000e-01,7.30425500e-12,4.43831073e-08,4.43679945e-08,2.24170169e-11
2.77280000e-04,4.99104000e-01,7.33355182e-12,4.62814247e-08,4.62654820e-08,2.32761892e-11
2.78280000e-04,5.00904000e-01,7.36272165e-12,4.82539148e-08,4.82371099e-08,2.41676172e-11
2.79280000e-04,5.02704000e-01,7.39193947e-12,5.03031534e-08,5.02854528e-08,2.50925487e-11
2.80280000e-04,5.04504000e-01,7.42102282e-12,5.24317930e-08,5.24131622e-08,2.60517889e-11
2.81280000e-04,5.06304000e-01,7.45014675e-12,5.46425648e-08,5.46229683e-08,2.70466317e-11
2.82280000e-04,5.08104000e-01,7.47912888e-12,5.69382807e-08,5.69176819e-08,2.80779287e-11
2.83280000e-04,5.09904000e-01,7.50814435e-12,5.93218348e-08,5.93001959e-08,2.91470202e-11
2.84280000e-04,5.11704000e-01,7.53701089e-12,6.17962057e-08,6.17734879e-08,3.02548042e-11
2.85280000e-04,5.13504000e-01,7.56590373e-12,6.43644580e-08,6.43406213e-08,3.14026678e-11
2.86280000e-04,5.15304000e-01,7.59464069e-12,6.70297446e-08,6.70047477e-08,3.25915555e-11
2.87280000e-04,5.17104000e-01,7.62339710e-12,6.97953080e-08,6.97691085e-08,3.38229010e-11
2.88280000e-04,5.18904000e-01,7.65199090e-12,7.26644827e-08,7.26370370e-08,3.50976950e-11
2.89280000e-04,5.20704000e-01,7.68059751e-12,7.56406969e-08,7.56119601e-08,3.64174174e-11
2.90280000e-04,5.22504000e-01,7.70903496e-12,7.87274742e-08,7.86974002e-08,3.77831047e-11
2.91280000e-04,5.24304000e-01,7.73747882e-12,8.19284356e-08,8.18969768e-08,3.91962821e-11
2.92280000e-04,5.26104000e-01,7.76574721e-12,8.52473012e-08,8.52144089e-08,4.06580311e-11
2.93280000e-04,5.27904000e-01,7.79401580e-12,8.86878920e-08,8.86535161e-08,4.21699209e-11
2.94280000e-04,5.29704000e-01,7.82210285e-12,9.22541317e-08,9.22182207e-08,4.37330767e-11
2.95280000e-04,5.31504000e-01,7.85018412e-12,9.59500483e-08,9.59125493e-08,4.53491105e-11
2.96280000e-04,5.33304000e-01,7.87807801e-12,9.97797757e-08,9.97406346e-08,4.70191892e-11
2.97280000e-04,5.35104000e-01,7.90596039e-12,1.03747556e-07,1.03706717e-07,4.87449656e-11
2.98280000e-04,5.36904000e-01,7.93364977e-12,1.07857738e-07,1.07815144e-07,5.05276459e-11
2.99280000e-04,5.38704000e-01,7.96132216e-12,1.12114785e-07,1.12070378e-07,5.23689213e-11
3.00280000e-04,5.40504000e-01,7.98879618e-12,1.16523269e-07,1.16476988e-07,5.42700348e-11
3.01280000e-04,5.42304000e-01,8.01624796e-12,1.21087875e-07,1.21039659e-07,5.62327127e-11
3.02280000e-04,5.44104000e-01,8.04349624e-12,1.25813405e-07,1.25763191e-07,5.82582315e-11
3.03280000e-04,5.45904000e-01,8.07071729e-12,1.30704774e-07,1.30652496e-07,6.03483489e-11
3.04280000e-04,5.47704000e-01,8.09772997e-12,1.35767014e-07,1.35712607e-07,6.25043710e-11
3.05280000e-04,5.49504000e-01,8.12471067e-12,1.41005273e-07,1.40948670e-07,6.47280827e-11
3.06280000e-04,5.51304000e-01,8.15147837e-12,1.46424821e-07,1.46365951e-07,6.70208151e-11
3.07280000e-04,5.53104000e-01,8.17820960e-12,1.52031040e-07,1.51969834e-07,6.93843754e-11
3.08280000e-04,5.54904000e-01,8.20472347e-12,1.57829437e-07,1.57765822e-07,7.18201144e-11
3.09280000e-04,5.56704000e-01,8.23119661e-12,1.63825635e-07,1.63759536e-07,7.43298562e-11
3.10280000e-04,5.58504000e-01,8.25744828e-12,1.70025377e-07,1.69956719e-07,7.69149652e-11
3.11280000e-04,5.60304000e-01,8.28365524e-12,1.76434524e-07,1.76363230e-07,7.95772762e-11
3.12280000e-04,5.62104000e-01,8.30963685e-12,1.83059059e-07,1.82985050e-07,8.23181609e-11
3.13280000e-04,5.63904000e-01,8.33557001e-12,1.89905080e-07,1.89828276e-07,8.51394576e-11
3.14280000e-04,5.65704000e-01,8.36127422e-12,1.96978807e-07,1.96899126e-07,8.80425380e-11
3.15280000e-04,5.67504000e-01,8.38692650e-12,2.04286574e-07,2.04203932e-07,9.10292365e-11
3.16280000e-04,5.69304000e-01,8.41234645e-12,2.11834833e-07,2.11749144e-07,9.41009168e-11
3.17280000e-04,5.71104000e-01,8.43771123e-12,2.19630150e-07,2.19541329e-07,9.72594013e-11
3.18280000e-04,5.72904000e-01,8.46284057e-12,2.27679207e-07,2.27587164e-07,1.00506037e-10
3.19280000e-04,5.74704000e-01,8.48791176e-12,2.35988795e-07,2.35893441e-07,1.03842626e-10
3.20280000e-04,5.76504000e-01,8.51274463e-12,2.44565818e-07,2.44467061e-07,1.07270488e-10
3.21280000e-04,5.78304000e-01,8.53751660e-12,2.53417287e-07,2.53315033e-07,1.10791397e-10
3.22280000e-04,5.80104000e-01,8.56204763e-12,2.62550320e-07,2.62444475e-07,1.14406636e-10
3.23280000e-04,5.81904000e-01,8.58651524e-12,2.71972136e-07,2.71862605e-07,1.18117938e-10
3.24280000e-04,5.83704000e-01,8.61073953e-12,2.81690059e-07,2.81576743e-07,1.21926543e-10
3.25280000e-04,5.85504000e-01,8.63489812e-12,2.91711507e-07,2.91594308e-07,1.25834132e-10
3.26280000e-04,5.87304000e-01,8.65881124e-12,3.02043995e-07,3.01922812e-07,1.29841889e-10
3.27280000e-04,5.89104000e-01,8.68265662e-12,3.12695129e-07,3.12569860e-07,1.33951434e-10
3.28280000e-04,5.90904000e-01,8.70625460e-12,3.23672602e-07,3.23543144e-07,1.38163884e-10
3.29280000e-04,5.92704000e-01,8.72978303e-12,3.34984191e-07,3.34850440e-07,1.42480788e-10
3.30280000e-04,5.94504000e-01,8.75306235e-12,3.46637755e-07,3.46499605e-07,1.46903185e-10
3.31280000e-04,5.96304000e-01,8.77627053e-12,3.58641225e-07,3.58498569e-07,1.51432540e-10
3.32280000e-04,5.98104000e-01,8.79922811e-12,3.71002607e-07,3.70855336e-07,1.56069804e-10
3.33280000e-04,5.99904000e-01,8.82211318e-12,3.83729970e-07,3.83577976e-07,1.60816349e-10
3.34280000e-04,6.01704000e-01,8.84474638e-12,3.96831447e-07,3.96674619e-07,1.65673026e-10
3.35280000e-04,6.03504000e-01,8.86730589e-12,4.10315227e-07,4.10153453e-07,1.70641100e-10
3.36280000e-04,6.05304000e-01,8.88961247e-12,4.24189551e-07,4.24022719e-07,1.75721315e-10
3.37280000e-04,6.07104000e-01,8.91184440e-12,4.38462704e-07,4.38290701e-07,1.80914820e-10
3.38280000e-04,6.08904000e-01,8.93382253e-12,4.53143013e-07,4.52965725e-07,1.86222237e-10
3.39280000e-04,6.10704000e-01,8.95572524e-12,4.68238841e-07,4.68056152e-07,1.91644590e-10
3.40280000e-04,6.12504000e-01,8.97737348e-12,4.83758578e-07,4.83570373e-07,1.97182371e-10
3.41280000e-04,6.14304000e-01,8.99894573e-12,4.99710638e-07,4.99516800e-07,2.02836468e-10
3.42280000e-04,6.16104000e-01,9.02026302e-12,5.16103451e-07,5.15903864e-07,2.08607234e-10
3.43280000e-04,6.17904000e-01,9.04150393e-12,5.32945460e-07,5.32740006e-07,2.14495414e-10
3.44280000e-04,6.19704000e-01,9.06248957e-12,5.50245110e-07,5.50033671e-07,2.20501211e-10
3.45280000e-04,6.21504000e-01,9.08339861e-12,5.68010846e-07,5.67793304e-07,2.26625218e-10
3.46280000e-04,6.23304000e-01,9.10405227e-12,5.86251104e-07,5.86027341e-07,2.32867483e-10
3.47280000e-04,6.25104000e-01,9.12462926e-12,6.04974308e-07,6.04744204e-07,2.39228439e-10
3.48280000e-04,6.26904000e-01,9.14495091e-12,6.24188857e-07,6.23952294e-07,2.45707973e-10
3.49280000e-04,6.28704000e-01,9.16519602e-12,6.43903126e-07,6.43659985e-07,2.52306351e-10
3.50280000e-04,6.30504000e-01,9.18518598e-12,6.64125455e-07,6.63875617e-07,2.59023291e-10
3.51280000e-04,6.32304000e-01,9.20509966e-12,6.84864145e-07,6.84607491e-07,2.65858891e-10
3.52280000e-04,6.34104000e-01,9.22475854e-12,7.06127448e-07,7.05863860e-07,2.72812695e-10
3.53280000e-04,6.35904000e-01,9.24434158e-12,7.27923565e-07,7.27652924e-07,2.79884628e-10
3.54280000e-04,6.37704000e-01,9.26367029e-12,7.50260637e-07,7.49982827e-07,2.87074057e-10
3.55280000e-04,6.39504000e-01,9.28292373e-12,7.73146742e-07,7.72861644e-07,2.94380730e-10
3.56280000e-04,6.41304000e-01,9.30192347e-12,7.96589882e-07,7.96297380e-07,3.01803839e-10
3.57280000e-04,6.43104000e-01,9.32084863e-12,8.20597986e-07,8.20297964e-07,3.09342952e-10
3.58280000e-04,6.44904000e-01,9.33952087e-12,8.45178897e-07,8.44871239e-07,3.16997083e-10
3.59280000e-04,6.46704000e-01,9.35811934e-12,8.70340370e-07,8.70024962e-07,3.24765623e-10
3.60280000e-04,6.48504000e-01,9.37646578e-12,8.96090064e-07,8.95766793e-07,3.32647408e-10
3.61280000e-04,6.50304000e-01,9.39473939e-12,9.22435540e-07,9.22104293e-07,3.40641653e-10
3.62280000e-04,6.52104000e-01,9.41276197e-12,9.49384253e-07,9.49044918e-07,3.48747020e-10
3.63280000e-04,6.53904000e-01,9.43071279e-12,9.76943545e-07,9.76596013e-07,3.56962549e-10
3.64280000e-04,6.55704000e-01,9.44841368e-12,1.00512065e-06,1.00476481e-06,3.65286730e-10
3.65280000e-04,6.57504000e-01,9.46604398e-12,1.03392266e-06,1.03355841e-06,3.73718435e-10
3.66280000e-04,6.59304000e-01,9.48342557e-12,1.06335658e-06,1.06298381e-06,3.82255987e-10
3.67280000e-04,6.61104000e-01,9.50073783e-12,1.09342925e-06,1.09304786e-06,3.90898092e-10
3.68280000e-04,6.62904000e-01,9.51780270e-12,1.12414740e-06,1.12375728e-06,3.99642912e-10
3.69280000e-04,6.64704000e-01,9.53479959e-12,1.15551762e-06,1.15511866e-06,4.08488998e-10
3.70280000e-04,6.66504000e-01,9.55155050e-12,1.18754633e-06,1.18713845e-06,4.17434355e-10
3.71280000e-04,6.68304000e-01,9.56823489e-12,1.22023986e-06,1.21982295e-06,4.26477385e-10
3.72280000e-04,6.70104000e-01,9.58467477e-12,1.25360434e-06,1.25317831e-06,4.35615946e-10
3.73280000e-04,6.71904000e-01,9.60104965e-12,1.28764579e-06,1.28721054e-06,4.44848298e-10
3.74280000e-04,6.73704000e-01,9.61718161e-12,1.32237005e-06,1.32192550e-06,4.54172163e-10
3.75280000e-04,6.75504000e-01,9.63325017e-12,1.35778282e-06,1.35732887e-06,4.63585667e-10
3.76280000e-04,6.77304000e-01,9.64907743e-12,1.39388965e-06,1.39342621e-06,4.73086406e-10
3.77280000e-04,6.79104000e-01,9.66484298e-12,1.43069590e-06,1.43022289e-06,4.82672381e-10
3.78280000e-04,6.80904000e-01,9.68036894e-12,1.46820680e-06,1.46772414e-06,4.92341071e-10
3.79280000e-04,6.82704000e-01,9.69583491e-12,1.50642741e-06,1.50593502e-06,5.02090368e-10
3.80280000e-04,6.84504000e-01,9.71106306e-12,1.54536262e-06,1.54486042e-06,5.11917642e-10
3.81280000e-04,6.86304000e-01,9.72623302e-12,1.58501717e-06,1.58450507e-06,5.21820683e-10
3.82280000e-04,6.88104000e-01,9.74116699e-12,1.62539561e-06,1.62487355e-06,5.31796769e-10
3.83280000e-04,6.89904000e-01,9.75604461e-12,1.66650234e-06,1.66597026e-06,5.41843600e-10
3.84280000e-04,6.91704000e-01,9.77068810e-12,1.70834161e-06,1.70779942e-06,5.51958369e-10
3.85280000e-04,6.93504000e-01,9.78527715e-12,1.75091748e-06,1.75036513e-06,5.62138698e-10
3.86280000e-04,6.95304000e-01,9.79963399e-12,1.79423386e-06,1.79367128e-06,5.72381709e-10
3.87280000e-04,6.97104000e-01,9.81393832e-12,1.83829448e-06,1.83772161e-06,5.82684959e-10
3.88280000e-04,6.98904000e-01,9.82801240e-12,1.88310292e-06,1.88251970e-06,5.93045509e-10
3.89280000e-04,7.00704000e-01,9.84203595e-12,1.92866259e-06,1.92806897e-06,6.03460863e-10
3.90280000e-04,7.02504000e-01,9.85583124e-12,1.97497674e-06,1.97437267e-06,6.13928033e-10
3.91280000e-04,7.04304000e-01,9.86957802e-12,2.02204846e-06,2.02143388e-06,6.24444480e-10
3.92280000e-04,7.06104000e-01,9.88309855e-12,2.06988067e-06,2.06925555e-06,6.35007181e-10
3.93280000e-04,7.07904000e-01,9.89657261e-12,2.11847615e-06,2.11784044e-06,6.45613565e-10
3.94280000e-04,7.09704000e-01,9.90982249e-12,2.16783751e-06,2.16719116e-06,6.56260584e-10
3.95280000e-04,7.11504000e-01,9.92302796e-12,2.21796721e-06,2.21731018e-06,6.66945648e-10
3.96280000e-04,7.13304000e-01,9.93601131e-12,2.26886754e-06,2.26819981e-06,6.77665695e-10
3.97280000e-04,7.15104000e-01,9.94895234e-12,2.32054068e-06,2.31986221e-06,6.88418125e-10
3.98280000e-04,7.16904000e-01,9.96167336e-12,2.37298862e-06,2.37229938e-06,6.99199873e-10
3.99280000e-04,7.18704000e-01,9.97435415e-12,2.42621322e-06,2.42551319e-06,7.10008340e-10
4.00280000e-04,7.20504000e-01,9.98681704e-12,2.48021620e-06,2.47950535e-06,7.20840469e-10
4.01280000e-04,7.22304000e-01,9.99924182e-12,2.53499914e-06,2.53427745e-06,7.31693672e-10
4.02280000e-04,7.24104000e-01,1.00114508e-11,2.59056347e-06,2.58983092e-06,7.42564907e-10
4.03280000e-04,7.25904000e-01,1.00236238e-11,2.64691050e-06,2.64616707e-06,7.53451607e-10
4.04280000e-04,7.27704000e-01,1.00355832e-11,2.70404139e-06,2.70328707e-06,7.64350756e-10
4.05280000e-04,7.29504000e-01,1.00475087e-11,2.76195718e-06,2.76119196e-06,7.75259817e-10
4.06280000e-04,7.31304000e-01,1.00592228e-11,2.82065878e-06,2.81988266e-06,7.86175805e-10
4.07280000e-04,7.33104000e-01,1.00709051e-11,2.88014698e-06,2.87935995e-06,7.97096223e-10
4.08280000e-04,7.34904000e-01,1.00823780e-11,2.94042244e-06,2.93962450e-06,8.08018127e-10
4.09280000e-04,7.36704000e-01,1.00938213e-11,3.00148571e-06,3.00067687e-06,8.18939063e-10
4.10280000e-04,7.38504000e-01,1.01050575e-11,3.06333723e-06,3.06251748e-06,8.29856138e-10
4.11280000e-04,7.40304000e-01,1.01162662e-11,3.12597732e-06,3.12514667e-06,8.40766949e-10
4.12280000e-04,7.42104000e-01,1.01272698e-11,3.18940618e-06,3.18856464e-06,8.51668657e-10
4.13280000e-04,7.43904000e-01,1.01382480e-11,3.25362392e-06,3.25277150e-06,8.62558918e-10
4.14280000e-04,7.45704000e-01,1.01490234e-11,3.31863055e-06,3.31776727e-06,8.73434953e-10
4.15280000e-04,7.47504000e-01,1.01597755e-11,3.38442598e-06,3.38355184e-06,8.84294482e-10
4.16280000e-04,7.49304000e-01,1.01703268e-11,3.45100999e-06,3.45012503e-06,8.95134791e-10
4.17280000e-04,7.51104000e-01,1.01808571e-11,3.51838233e-06,3.51748655e-06,9.05953668e-10
4.18280000e-04,7.52904000e-01,1.01911886e-11,3.58654260e-06,3.58563604e-06,9.16748472e-10
4.19280000e-04,7.54704000e-01,1.02015012e-11,3.65549034e-06,3.65457302e-06,9.27517061e-10
4.20280000e-04,7.56504000e-01,1.02116171e-11,3.72522501e-06,3.72429697e-06,9.38256869e-10
4.21280000e-04,7.58304000e-01,1.02217162e-11,3.79574598e-06,3.79480724e-06,9.48965830e-10
4.22280000e-04,7.60104000e-01,1.02316208e-11,3.86705255e-06,3.86610314e-06,9.59641456e-10
4.23280000e-04,7.61904000e-01,1.02415106e-11,3.93914393e-06,3.93818389e-06,9.70281760e-10
4.24280000e-04,7.63704000e-01,1.02512079e-11,4.01201928e-06,4.01104864e-06,9.80884333e-10
4.25280000e-04,7.65504000e-01,1.02608925e-11,4.08567766e-06,4.08469647e-06,9.91447271e-10
4.26280000e-04,7.67304000e-01,1.02703867e-11,4.16011809e-06,4.15912639e-06,1.00196825e-09
4.27280000e-04,7.69104000e-01,1.02798702e-11,4.23533953e-06,4.23433736e-06,1.01244544e-09
4.28280000e-04,7.70904000e-01,1.02891654e-11,4.31134085e-06,4.31032826e-06,1.02287662e-09
4.29280000e-04,7.72704000e-01,1.02984519e-11,4.38812088e-06,4.38709792e-06,1.03326003e-09
4.30280000e-04,7.74504000e-01,1.03075520e-11,4.46567840e-06,4.46464512e-06,1.04359352e-09
4.31280000e-04,7.76304000e-01,1.03166456e-11,4.54401213e-06,4.54296857e-06,1.05387546e-09
4.32280000e-04,7.78104000e-01,1.03255547e-11,4.62312074e-06,4.62206696e-06,1.06410375e-09
4.33280000e-04,7.79904000e-01,1.03344593e-11,4.70300284e-06,4.70193890e-06,1.07427685e-09
4.34280000e-04,7.81704000e-01,1.03431814e-11,4.78365702e-06,4.78258297e-06,1.08439276e-09
4.35280000e-04,7.83504000e-01,1.03519008e-11,4.86508180e-06,4.86399770e-06,1.09445002e-09
4.36280000e-04,7.85304000e-01,1.03604399e-11,4.94727567e-06,4.94618159e-06,1.10444672e-09
4.37280000e-04,7.87104000e-01,1.03689781e-11,5.03023710e-06,5.02913308e-06,1.11438148e-09
4.38280000e-04,7.88904000e-01,1.03773379e-11,5.11396448e-06,5.11285060e-06,1.12425249e-09
4.39280000e-04,7.90704000e-01,1.03856988e-11,5.19845620e-06,5.19733253e-06,1.13405844e-09
4.40280000e-04,7.92504000e-01,1.03938831e-11,5.28371062e-06,5.28257721e-06,1.14379760e-09
4.41280000e-04,7.94304000e-01,1.04020705e-11,5.36972603e-06,5.36858297e-06,1.15346877e-09
4.42280000e-04,7.96104000e-01,1.04100831e-11,5.45650074e-06,5.45534808e-06,1.16307029e-09
4.43280000e-04,7.97904000e-01,1.04181006e-11,5.54403300e-06,5.54287082e-06,1.17260105e-09
4.44280000e-04,7.99704000e-01,1.04259453e-11,5.63232105e-06,5.63114941e-06,1.18205948e-09
4.45280000e-04,8.01504000e-01,1.04337967e-11,5.72136309e-06,5.72018208e-06,1.19144453e-09
4.46280000e-04,8.03304000e-01,1.04414771e-11,5.81115732e-06,5.80996701e-06,1.20075473e-09
4.47280000e-04,8.05104000e-01,1.04491660e-11,5.90170191e-06,5.90050237e-06,1.20998911e-09
4.48280000e-04,8.06904000e-01,1.04566856e-11,5.99299501e-06,5.99178632e-06,1.21914628e-09
4.49280000e-04,8.08704000e-01,1.04642156e-11,6.08503475e-06,6.08381698e-06,1.22822534e-09
4.50280000e-04,8.10504000e-01,1.04715780e-11,6.17781924e-06,6.17659248e-06,1.23722500e-09
4.51280000e-04,8.12304000e-01,1.04789526e-11,6.27134659e-06,6.27011093e-06,1.24614443e-09
4.52280000e-04,8.14104000e-01,1.04861614e-11,6.36561489e-06,6.36437040e-06,1.25498240e-09
4.53280000e-04,8.15904000e-01,1.04933840e-11,6.46062222e-06,6.45936898e-06,1.26373818e-09
4.54280000e-04,8.17704000e-01,1.05004425e-11,6.55636664e-06,6.55510473e-06,1.27241061e-09
4.55280000e-04,8.19504000e-01,1.05075166e-11,6.65284621e-06,6.65157572e-06,1.28099903e-09
4.56280000e-04,8.21304000e-01,1.05144283e-11,6.75005898e-06,6.74877999e-06,1.28950234e-09
4.57280000e-04,8.23104000e-01,1.05213571e-11,6.84800299e-06,6.84671559e-06,1.29791997e-09
4.58280000e-04,8.24904000e-01,1.05281253e-11,6.94667628e-06,6.94538055e-06,1.30625090e-09
4.59280000e-04,8.26704000e-01,1.05349122e-11,7.04607687e-06,7.04477291e-06,1.31449461e-09
4.60280000e-04,8.28504000e-01,1.05415400e-11,7.14620278e-06,7.14489067e-06,1.32265016e-09
4.61280000e-04,8.30304000e-01,1.05481883e-11,7.24705205e-06,7.24573188e-06,1.33071709e-09
4.62280000e-04,8.32104000e-01,1.05546790e-11,7.34862269e-06,7.34729455e-06,1.33869453e-09
4.63280000e-04,8.33904000e-01,1.05611917e-11,7.45091271e-06,7.44957669e-06,1.34658209e-09
4.64280000e-04,8.35704000e-01,1.05675485e-11,7.55392013e-06,7.55257632e-06,1.35437895e-09
4.65280000e-04,8.37504000e-01,1.05739288e-11,7.65764297e-06,7.65629146e-06,1.36208481e-09
4.66280000e-04,8.39304000e-01,1.05801547e-11,7.76207923e-06,7.76072011e-06,1.36969890e-09
4.67280000e-04,8.41104000e-01,1.05864057e-11,7.86722694e-06,7.86586031e-06,1.37722096e-09
4.68280000e-04,8.42904000e-01,1.05925038e-11,7.97308411e-06,7.97171006e-06,1.38465031e-09
4.69280000e-04,8.44704000e-01,1.05986284e-11,8.07964877e-06,8.07826738e-06,1.39198674e-09
4.70280000e-04,8.46504000e-01,1.06046015e-11,8.18691892e-06,8.18553029e-06,1.39922962e-09
4.71280000e-04,8.48304000e-01,1.06106027e-11,8.29489260e-06,8.29349683e-06,1.40637881e-09
4.72280000e-04,8.50104000e-01,1.06164539e-11,8.40356783e-06,8.40216501e-06,1.41343372e-09
4.73280000e-04,8.51904000e-01,1.06223346e-11,8.51294265e-06,8.51153287e-06,1.42039427e-09
4.74280000e-04,8.53704000e-01,1.06280666e-11,8.62301508e-06,8.62159845e-06,1.42725993e-09
4.75280000e-04,8.55504000e-01,1.06338295e-11,8.73378318e-06,8.73235978e-06,1.43403066e-09
4.76280000e-04,8.57304000e-01,1.06394453e-11,8.84524498e-06,8.84381491e-06,1.44070599e-09
4.77280000e-04,8.59104000e-01,1.06450932e-11,8.95739854e-06,8.95596190e-06,1.44728594e-09
4.78280000e-04,8.60904000e-01,1.06505953e-11,9.07024191e-06,9.06879879e-06,1.45377007e-09
4.79280000e-04,8.62704000e-01,1.06561310e-11,9.18377315e-06,9.18232365e-06,1.46015845e-09
4.80280000e-04,8.64504000e-01,1.06615222e-11,9.29799034e-06,9.29653455e-06,1.46645069e-09
4.81280000e-04,8.66304000e-01,1.06669483e-11,9.41289155e-06,9.41142957e-06,1.47264691e-09
4.82280000e-04,8.68104000e-01,1.06722312e-11,9.52847485e-06,9.52700678e-06,1.47874678e-09
4.83280000e-04,8.69904000e-01,1.06775503e-11,9.64473834e-06,9.64326427e-06,1.48475043e-09
4.84280000e-04,8.71704000e-01,1.06827275e-11,9.76168012e-06,9.76020014e-06,1.49065758e-09
4.85280000e-04,8.73504000e-01,1.06879421e-11,9.87929828e-06,9.87781250e-06,1.49646843e-09
4.86280000e-04,8.75304000e-01,1.06930160e-11,9.99759093e-06,9.99609944e-06,1.50218271e-09
4.87280000e-04,8.77104000e-01,1.06981286e-11,1.01165562e-05,1.01150591e-05,1.50780067e-09
4.88280000e-04,8.78904000e-01,1.07031018e-11,1.02361922e-05,1.02346896e-05,1.51332209e-09
4.89280000e-04,8.80704000e-01,1.07081148e-11,1.03564971e-05,1.03549890e-05,1.51874724e-09
4.90280000e-04,8.82504000e-01,1.07129896e-11,1.04774689e-05,1.04759556e-05,1.52407595e-09
4.91280000e-04,8.84304000e-01,1.07179055e-11,1.05991060e-05,1.05975874e-05,1.52930851e-09
4.92280000e-04,8.86104000e-01,1.07226842e-11,1.07214063e-05,1.07198826e-05,1.53444481e-09
4.93280000e-04,8.87904000e-01,1.07275052e-11,1.08443681e-05,1.08428394e-05,1.53948516e-09
4.94280000e-04,8.89704000e-01,1.07321903e-11,1.09679896e-05,1.09664559e-05,1.54442947e-09
4.95280000e-04,8.91504000e-01,1.07369187e-11,1.10922689e-05,1.10907304e-05,1.54927811e-09
4.96280000e-04,8.93304000e-01,1.07415123e-11,1.12172042e-05,1.12156609e-05,1.55403100e-09
4.97280000e-04,8.95104000e-01,1.07461503e-11,1.13427937e-05,1.13412458e-05,1.55868855e-09
4.98280000e-04,8.96904000e-01,1.07506546e-11,1.14690356e-05,1.14674831e-05,1.56325072e-09
4.99280000e-04,8.98704000e-01,1.07552045e-11,1.15959282e-05,1.15943712e-05,1.56771793e-09
5.00280000e-04,9.00504000e-01,1.07596217e-11,1.17234696e-05,1.17219082e-05,1.57209017e-09
5.01280000e-04,9.02304000e-01,1.07640854e-11,1.18516580e-05,1.18500924e-05,1.57636790e-09
5.02280000e-04,9.04104000e-01,1.07684176e-11,1.19804918e-05,1.19789220e-05,1.58055114e-09
5.03280000e-04,9.05904000e-01,1.07727973e-11,1.21099691e-05,1.21083952e-05,1.58464036e-09
