# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-14
# source: nfetdc.cir
# timestamp: 2026-01-24T17:33:51Z
v-sweep,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.44000000e-01,2.44000000e-01,-0.00000000e+00,4.42282386e-11,4.41792728e-11,4.89658216e-14
2.45000000e-01,2.45000000e-01,-0.00000000e+00,4.55401203e-11,4.54905323e-11,4.95880821e-14
2.46000000e-01,2.46000000e-01,-0.00000000e+00,4.68907370e-11,4.68405083e-11,5.02287147e-14
2.47000000e-01,2.47000000e-01,-0.00000000e+00,4.82812234e-11,4.82303352e-11,5.08882578e-14
2.48000000e-01,2.48000000e-01,-0.00000000e+00,4.97127472e-11,4.96611799e-11,5.15672649e-14
2.49000000e-01,2.49000000e-01,-0.00000000e+00,5.11865095e-11,5.11342432e-11,5.22663059e-14
2.50000000e-01,2.50000000e-01,-0.00000000e+00,5.27037466e-11,5.26507606e-11,5.29859669e-14
2.51000000e-01,2.51000000e-01,-0.00000000e+00,5.42657302e-11,5.42120033e-11,5.37268511e-14
2.52000000e-01,2.52000000e-01,-0.00000000e+00,5.58737689e-11,5.58192793e-11,5.44895791e-14
2.53000000e-01,2.53000000e-01,-0.00000000e+00,5.75292089e-11,5.74739341e-11,5.52747893e-14
2.54000000e-01,2.54000000e-01,-0.00000000e+00,5.92334355e-11,5.91773524e-11,5.60831387e-14
2.55000000e-01,2.55000000e-01,-0.00000000e+00,6.09878737e-11,6.09309584e-11,5.69153030e-14
2.56000000e-01,2.56000000e-01,-0.00000000e+00,6.27939898e-11,6.27362178e-11,5.77719777e-14
2.57000000e-01,2.57000000e-01,-0.00000000e+00,6.46532920e-11,6.45946381e-11,5.86538780e-14
2.58000000e-01,2.58000000e-01,-0.00000000e+00,6.65673323e-11,6.65077706e-11,5.95617398e-14
2.59000000e-01,2.59000000e-01,-0.00000000e+00,6.85377071e-11,6.84772108e-11,6.04963203e-14
2.60000000e-01,2.60000000e-01,-0.00000000e+00,7.05660588e-11,7.05046004e-11,6.14583982e-14
2.61000000e-01,2.61000000e-01,-0.00000000e+00,7.26540769e-11,7.25916281e-11,6.24487748e-14
2.62000000e-01,2.62000000e-01,-0.00000000e+00,7.48034996e-11,7.47400313e-11,6.34682743e-14
2.63000000e-01,2.63000000e-01,-0.00000000e+00,7.70161147e-11,7.69515969e-11,6.45177447e-14
2.64000000e-01,2.64000000e-01,-0.00000000e+00,7.92937616e-11,7.92281635e-11,6.55980579e-14
2.65000000e-01,2.65000000e-01,-0.00000000e+00,8.16383321e-11,8.15716220e-11,6.67101113e-14
2.66000000e-01,2.66000000e-01,-0.00000000e+00,8.40517725e-11,8.39839177e-11,6.78548277e-14
2.67000000e-01,2.67000000e-01,-0.00000000e+00,8.65360846e-11,8.64670515e-11,6.90331563e-14
2.68000000e-01,2.68000000e-01,-0.00000000e+00,8.90933276e-11,8.90230815e-11,7.02460736e-14
2.69000000e-01,2.69000000e-01,-0.00000000e+00,9.17256193e-11,9.16541247e-11,7.14945838e-14
2.70000000e-01,2.70000000e-01,-0.00000000e+00,9.44351383e-11,9.43623586e-11,7.27797199e-14
2.71000000e-01,2.71000000e-01,-0.00000000e+00,9.72241252e-11,9.71500227e-11,7.41025445e-14
2.72000000e-01,2.72000000e-01,-0.00000000e+00,1.00094885e-10,1.00019421e-10,7.54641502e-14
2.73000000e-01,2.73000000e-01,-0.00000000e+00,1.03049787e-10,1.02972921e-10,7.68656610e-14
2.74000000e-01,2.74000000e-01,-0.00000000e+00,1.06091270e-10,1.06012962e-10,7.83082327e-14
2.75000000e-01,2.75000000e-01,-0.00000000e+00,1.09221841e-10,1.09142048e-10,7.97930541e-14
2.76000000e-01,2.76000000e-01,-0.00000000e+00,1.12444078e-10,1.12362756e-10,8.13213478e-14
2.77000000e-01,2.77000000e-01,-0.00000000e+00,1.15760633e-10,1.15677738e-10,8.28943711e-14
2.78000000e-01,2.78000000e-01,-0.00000000e+00,1.19174233e-10,1.19089719e-10,8.45134169e-14
2.79000000e-01,2.79000000e-01,-0.00000000e+00,1.22687682e-10,1.22601502e-10,8.61798150e-14
2.80000000e-01,2.80000000e-01,-0.00000000e+00,1.26303865e-10,1.26215970e-10,8.78949327e-14
2.81000000e-01,2.81000000e-01,-0.00000000e+00,1.30025748e-10,1.29936087e-10,8.96601760e-14
2.82000000e-01,2.82000000e-01,-0.00000000e+00,1.33856379e-10,1.33764902e-10,9.14769908e-14
2.83000000e-01,2.83000000e-01,-0.00000000e+00,1.37798894e-10,1.37705547e-10,9.33468638e-14
2.84000000e-01,2.84000000e-01,-0.00000000e+00,1.41856519e-10,1.41761248e-10,9.52713236e-14
2.85000000e-01,2.85000000e-01,-0.00000000e+00,1.46032569e-10,1.45935317e-10,9.72519422e-14
2.86000000e-01,2.86000000e-01,-0.00000000e+00,1.50330452e-10,1.50231162e-10,9.92903356e-14
2.87000000e-01,2.87000000e-01,-0.00000000e+00,1.54753674e-10,1.54652286e-10,1.01388166e-13
2.88000000e-01,2.88000000e-01,-0.00000000e+00,1.59305839e-10,1.59202292e-10,1.03547140e-13
2.89000000e-01,2.89000000e-01,-0.00000000e+00,1.63990652e-10,1.63884883e-10,1.05769017e-13
2.90000000e-01,2.90000000e-01,-0.00000000e+00,1.68811922e-10,1.68703867e-10,1.08055601e-13
2.91000000e-01,2.91000000e-01,-0.00000000e+00,1.73773567e-10,1.73663158e-10,1.10408748e-13
2.92000000e-01,2.92000000e-01,-0.00000000e+00,1.78879611e-10,1.78766781e-10,1.12830368e-13
2.93000000e-01,2.93000000e-01,-0.00000000e+00,1.84134195e-10,1.84018873e-10,1.15322422e-13
2.94000000e-01,2.94000000e-01,-0.00000000e+00,1.89541574e-10,1.89423687e-10,1.17886927e-13
2.95000000e-01,2.95000000e-01,-0.00000000e+00,1.95106121e-10,1.94985595e-10,1.20525958e-13
2.96000000e-01,2.96000000e-01,-0.00000000e+00,2.00832332e-10,2.00709091e-10,1.23241643e-13
2.97000000e-01,2.97000000e-01,-0.00000000e+00,2.06724831e-10,2.06598795e-10,1.26036176e-13
2.98000000e-01,2.98000000e-01,-0.00000000e+00,2.12788368e-10,2.12659456e-10,1.28911806e-13
2.99000000e-01,2.99000000e-01,-0.00000000e+00,2.19027826e-10,2.18895955e-10,1.31870849e-13
3.00000000e-01,3.00000000e-01,-0.00000000e+00,2.25448224e-10,2.25313308e-10,1.34915684e-13
3.01000000e-01,3.01000000e-01,-0.00000000e+00,2.32054720e-10,2.31916672e-10,1.38048755e-13
3.02000000e-01,3.02000000e-01,-0.00000000e+00,2.38852618e-10,2.38711346e-10,1.41272574e-13
3.03000000e-01,3.03000000e-01,-0.00000000e+00,2.45847366e-10,2.45702776e-10,1.44589725e-13
3.04000000e-01,3.04000000e-01,-0.00000000e+00,2.53044565e-10,2.52896562e-10,1.48002861e-13
3.05000000e-01,3.05000000e-01,-0.00000000e+00,2.60449968e-10,2.60298454e-10,1.51514710e-13
3.06000000e-01,3.06000000e-01,-0.00000000e+00,2.68069492e-10,2.67914364e-10,1.55128073e-13
3.07000000e-01,3.07000000e-01,-0.00000000e+00,2.75909214e-10,2.75750368e-10,1.58845831e-13
3.08000000e-01,3.08000000e-01,-0.00000000e+00,2.83975378e-10,2.83812707e-10,1.62670943e-13
3.09000000e-01,3.09000000e-01,-0.00000000e+00,2.92274404e-10,2.92107797e-10,1.66606450e-13
3.10000000e-01,3.10000000e-01,-0.00000000e+00,3.00812884e-10,3.00642228e-10,1.70655477e-13
3.11000000e-01,3.11000000e-01,-0.00000000e+00,3.09597594e-10,3.09422773e-10,1.74821232e-13
3.12000000e-01,3.12000000e-01,-0.00000000e+00,3.18635497e-10,3.18456390e-10,1.79107015e-13
3.13000000e-01,3.13000000e-01,-0.00000000e+00,3.27933744e-10,3.27750227e-10,1.83516213e-13
3.14000000e-01,3.14000000e-01,-0.00000000e+00,3.37499683e-10,3.37311631e-10,1.88052309e-13
3.15000000e-01,3.15000000e-01,-0.00000000e+00,3.47340864e-10,3.47148145e-10,1.92718878e-13
3.16000000e-01,3.16000000e-01,-0.00000000e+00,3.57465043e-10,3.57267524e-10,1.97519593e-13
3.17000000e-01,3.17000000e-01,-0.00000000e+00,3.67880188e-10,3.67677729e-10,2.02458230e-13
3.18000000e-01,3.18000000e-01,-0.00000000e+00,3.78594481e-10,3.78386942e-10,2.07538663e-13
3.19000000e-01,3.19000000e-01,-0.00000000e+00,3.89616330e-10,3.89403565e-10,2.12764876e-13
3.20000000e-01,3.20000000e-01,-0.00000000e+00,4.00954371e-10,4.00736231e-10,2.18140958e-13
3.21000000e-01,3.21000000e-01,-0.00000000e+00,4.12617474e-10,4.12393803e-10,2.23671110e-13
3.22000000e-01,3.22000000e-01,-0.00000000e+00,4.24614749e-10,4.24385389e-10,2.29359646e-13
3.23000000e-01,3.23000000e-01,-0.00000000e+00,4.36955552e-10,4.36720341e-10,2.35210996e-13
3.24000000e-01,3.24000000e-01,-0.00000000e+00,4.49649494e-10,4.49408264e-10,2.41229712e-13
3.25000000e-01,3.25000000e-01,-0.00000000e+00,4.62706442e-10,4.62459022e-10,2.47420467e-13
3.26000000e-01,3.26000000e-01,-0.00000000e+00,4.76136533e-10,4.75882745e-10,2.53788057e-13
3.27000000e-01,3.27000000e-01,-0.00000000e+00,4.89950173e-10,4.89689836e-10,2.60337413e-13
3.28000000e-01,3.28000000e-01,-0.00000000e+00,5.04158050e-10,5.03890976e-10,2.67073591e-13
3.29000000e-01,3.29000000e-01,-0.00000000e+00,5.18771137e-10,5.18497135e-10,2.74001789e-13
3.30000000e-01,3.30000000e-01,-0.00000000e+00,5.33800702e-10,5.33519575e-10,2.81127338e-13
3.31000000e-01,3.31000000e-01,-0.00000000e+00,5.49258315e-10,5.48969859e-10,2.88455716e-13
3.32000000e-01,3.32000000e-01,-0.00000000e+00,5.65155852e-10,5.64859860e-10,2.95992544e-13
3.33000000e-01,3.33000000e-01,-0.00000000e+00,5.81505510e-10,5.81201766e-10,3.03743594e-13
3.34000000e-01,3.34000000e-01,-0.00000000e+00,5.98319805e-10,5.98008091e-10,3.11714790e-13
3.35000000e-01,3.35000000e-01,-0.00000000e+00,6.15611592e-10,6.15291680e-10,3.19912214e-13
3.36000000e-01,3.36000000e-01,-0.00000000e+00,6.33394061e-10,6.33065719e-10,3.28342109e-13
3.37000000e-01,3.37000000e-01,-0.00000000e+00,6.51680755e-10,6.51343744e-10,3.37010880e-13
3.38000000e-01,3.38000000e-01,-0.00000000e+00,6.70485574e-10,6.70139649e-10,3.45925106e-13
3.39000000e-01,3.39000000e-01,-0.00000000e+00,6.89822785e-10,6.89467694e-10,3.55091534e-13
3.40000000e-01,3.40000000e-01,-0.00000000e+00,7.09707031e-10,7.09342513e-10,3.64517093e-13
3.41000000e-01,3.41000000e-01,-0.00000000e+00,7.30153338e-10,7.29779129e-10,3.74208888e-13
3.42000000e-01,3.42000000e-01,-0.00000000e+00,7.51177130e-10,7.50792956e-10,3.84174216e-13
3.43000000e-01,3.43000000e-01,-0.00000000e+00,7.72794233e-10,7.72399812e-10,3.94420560e-13
3.44000000e-01,3.44000000e-01,-0.00000000e+00,7.95020887e-10,7.94615931e-10,4.04955600e-13
3.45000000e-01,3.45000000e-01,-0.00000000e+00,8.17873757e-10,8.17457969e-10,4.15787216e-13
3.46000000e-01,3.46000000e-01,-0.00000000e+00,8.41369941e-10,8.40943017e-10,4.26923491e-13
3.47000000e-01,3.47000000e-01,-0.00000000e+00,8.65526983e-10,8.65088610e-10,4.38372720e-13
3.48000000e-01,3.48000000e-01,-0.00000000e+00,8.90362882e-10,8.89912739e-10,4.50143410e-13
3.49000000e-01,3.49000000e-01,-0.00000000e+00,9.15896103e-10,9.15433859e-10,4.62244289e-13
3.50000000e-01,3.50000000e-01,-0.00000000e+00,9.42145590e-10,9.41670905e-10,4.74684309e-13
3.51000000e-01,3.51000000e-01,-0.00000000e+00,9.69130773e-10,9.68643300e-10,4.87472654e-13
3.52000000e-01,3.52000000e-01,-0.00000000e+00,9.96871585e-10,9.96370966e-10,5.00618740e-13
3.53000000e-01,3.53000000e-01,-0.00000000e+00,1.02538847e-09,1.02487434e-09,5.14132226e-13
3.54000000e-01,3.54000000e-01,-0.00000000e+00,1.05470240e-09,1.05417438e-09,5.28023019e-13
3.55000000e-01,3.55000000e-01,-0.00000000e+00,1.08483488e-09,1.08429258e-09,5.42301277e-13
3.56000000e-01,3.56000000e-01,-0.00000000e+00,1.11580796e-09,1.11525098e-09,5.56977415e-13
3.57000000e-01,3.57000000e-01,-0.00000000e+00,1.14764427e-09,1.14707220e-09,5.72062114e-13
3.58000000e-01,3.58000000e-01,-0.00000000e+00,1.18036699e-09,1.17977942e-09,5.87566325e-13
3.59000000e-01,3.59000000e-01,-0.00000000e+00,1.21399990e-09,1.21339640e-09,6.03501274e-13
3.60000000e-01,3.60000000e-01,-0.00000000e+00,1.24856740e-09,1.24794752e-09,6.19878472e-13
3.61000000e-01,3.61000000e-01,-0.00000000e+00,1.28409448e-09,1.28345777e-09,6.36709717e-13
3.62000000e-01,3.62000000e-01,-0.00000000e+00,1.32060677e-09,1.31995277e-09,6.54007105e-13
3.63000000e-01,3.63000000e-01,-0.00000000e+00,1.35813056e-09,1.35745877e-09,6.71783033e-13
3.64000000e-01,3.64000000e-01,-0.00000000e+00,1.39669276e-09,1.39600271e-09,6.90050207e-13
3.65000000e-01,3.65000000e-01,-0.00000000e+00,1.43632100e-09,1.43561218e-09,7.08821651e-13
3.66000000e-01,3.66000000e-01,-0.00000000e+00,1.47704357e-09,1.47631546e-09,7.28110709e-13
3.67000000e-01,3.67000000e-01,-0.00000000e+00,1.51888948e-09,1.51814155e-09,7.47931059e-13
3.68000000e-01,3.68000000e-01,-0.00000000e+00,1.56188846e-09,1.56112016e-09,7.68296714e-13
3.69000000e-01,3.69000000e-01,-0.00000000e+00,1.60607097e-09,1.60528175e-09,7.89222034e-13
3.70000000e-01,3.70000000e-01,-0.00000000e+00,1.65146822e-09,1.65065750e-09,8.10721729e-13
3.71000000e-01,3.71000000e-01,-0.00000000e+00,1.69811221e-09,1.69727940e-09,8.32810873e-13
3.72000000e-01,3.72000000e-01,-0.00000000e+00,1.74603571e-09,1.74518021e-09,8.55504906e-13
3.73000000e-01,3.73000000e-01,-0.00000000e+00,1.79527231e-09,1.79439349e-09,8.78819644e-13
3.74000000e-01,3.74000000e-01,-0.00000000e+00,1.84585641e-09,1.84495364e-09,9.02771289e-13
3.75000000e-01,3.75000000e-01,-0.00000000e+00,1.89782325e-09,1.89689588e-09,9.27376433e-13
3.76000000e-01,3.76000000e-01,-0.00000000e+00,1.95120894e-09,1.95025629e-09,9.52652070e-13
3.77000000e-01,3.77000000e-01,-0.00000000e+00,2.00605047e-09,2.00507185e-09,9.78615605e-13
3.78000000e-01,3.78000000e-01,-0.00000000e+00,2.06238571e-09,2.06138042e-09,1.00528486e-12
3.79000000e-01,3.79000000e-01,-0.00000000e+00,2.12025345e-09,2.11922077e-09,1.03267808e-12
3.80000000e-01,3.80000000e-01,-0.00000000e+00,2.17969344e-09,2.17863263e-09,1.06081395e-12
3.81000000e-01,3.81000000e-01,-0.00000000e+00,2.24074635e-09,2.23965664e-09,1.08971160e-12
3.82000000e-01,3.82000000e-01,-0.00000000e+00,2.30345386e-09,2.30233447e-09,1.11939062e-12
3.83000000e-01,3.83000000e-01,-0.00000000e+00,2.36785862e-09,2.36670875e-09,1.14987105e-12
3.84000000e-01,3.84000000e-01,-0.00000000e+00,2.43400432e-09,2.43282314e-09,1.18117340e-12
3.85000000e-01,3.85000000e-01,-0.00000000e+00,2.50193566e-09,2.50072234e-09,1.21331869e-12
3.86000000e-01,3.86000000e-01,-0.00000000e+00,2.57169844e-09,2.57045211e-09,1.24632840e-12
3.87000000e-01,3.87000000e-01,-0.00000000e+00,2.64333951e-09,2.64205929e-09,1.28022453e-12
3.88000000e-01,3.88000000e-01,-0.00000000e+00,2.71690685e-09,2.71559182e-09,1.31502959e-12
3.89000000e-01,3.89000000e-01,-0.00000000e+00,2.79244954e-09,2.79109878e-09,1.35076661e-12
3.90000000e-01,3.90000000e-01,-0.00000000e+00,2.87001785e-09,2.86863039e-09,1.38745915e-12
3.91000000e-01,3.91000000e-01,-0.00000000e+00,2.94966319e-09,2.94823806e-09,1.42513132e-12
3.92000000e-01,3.92000000e-01,-0.00000000e+00,3.03143819e-09,3.02997438e-09,1.46380779e-12
3.93000000e-01,3.93000000e-01,-0.00000000e+00,3.11539669e-09,3.11389318e-09,1.50351377e-12
3.94000000e-01,3.94000000e-01,-0.00000000e+00,3.20159380e-09,3.20004953e-09,1.54427508e-12
3.95000000e-01,3.95000000e-01,-0.00000000e+00,3.29008588e-09,3.28849976e-09,1.58611809e-12
3.96000000e-01,3.96000000e-01,-0.00000000e+00,3.38093060e-09,3.37930153e-09,1.62906980e-12
3.97000000e-01,3.97000000e-01,-0.00000000e+00,3.47418696e-09,3.47251380e-09,1.67315780e-12
3.98000000e-01,3.98000000e-01,-0.00000000e+00,3.56991529e-09,3.56819688e-09,1.71841030e-12
3.99000000e-01,3.99000000e-01,-0.00000000e+00,3.66817733e-09,3.66641247e-09,1.76485617e-12
4.00000000e-01,4.00000000e-01,-0.00000000e+00,3.76903620e-09,3.76722367e-09,1.81252489e-12
4.01000000e-01,4.01000000e-01,-0.00000000e+00,3.87255645e-09,3.87069500e-09,1.86144661e-12
4.02000000e-01,4.02000000e-01,-0.00000000e+00,3.97880412e-09,3.97689246e-09,1.91165216e-12
4.03000000e-01,4.03000000e-01,-0.00000000e+00,4.08784670e-09,4.08588353e-09,1.96317303e-12
4.04000000e-01,4.04000000e-01,-0.00000000e+00,4.19975323e-09,4.19773719e-09,2.01604142e-12
4.05000000e-01,4.05000000e-01,-0.00000000e+00,4.31459428e-09,4.31252399e-09,2.07029022e-12
4.06000000e-01,4.06000000e-01,-0.00000000e+00,4.43244199e-09,4.43031604e-09,2.12595307e-12
4.07000000e-01,4.07000000e-01,-0.00000000e+00,4.55337013e-09,4.55118707e-09,2.18306429e-12
4.08000000e-01,4.08000000e-01,-0.00000000e+00,4.67745409e-09,4.67521243e-09,2.24165900e-12
4.09000000e-01,4.09000000e-01,-0.00000000e+00,4.80477092e-09,4.80246914e-09,2.30177304e-12
4.10000000e-01,4.10000000e-01,-0.00000000e+00,4.93539938e-09,4.93303593e-09,2.36344302e-12
4.11000000e-01,4.11000000e-01,-0.00000000e+00,5.06941995e-09,5.06699325e-09,2.42670637e-12
4.12000000e-01,4.12000000e-01,-0.00000000e+00,5.20691491e-09,5.20442330e-09,2.49160128e-12
4.13000000e-01,4.13000000e-01,-0.00000000e+00,5.34796827e-09,5.34541011e-09,2.55816676e-12
4.14000000e-01,4.14000000e-01,-0.00000000e+00,5.49266593e-09,5.49003949e-09,2.62644266e-12
4.15000000e-01,4.15000000e-01,-0.00000000e+00,5.64109562e-09,5.63839915e-09,2.69646965e-12
4.16000000e-01,4.16000000e-01,-0.00000000e+00,5.79334696e-09,5.79057867e-09,2.76828927e-12
4.17000000e-01,4.17000000e-01,-0.00000000e+00,5.94951152e-09,5.94666958e-09,2.84194391e-12
4.18000000e-01,4.18000000e-01,-0.00000000e+00,6.10968284e-09,6.10676536e-09,2.91747686e-12
4.19000000e-01,4.19000000e-01,-0.00000000e+00,6.27395643e-09,6.27096149e-09,2.99493230e-12
4.20000000e-01,4.20000000e-01,-0.00000000e+00,6.44242985e-09,6.43935550e-09,3.07435530e-12
4.21000000e-01,4.21000000e-01,-0.00000000e+00,6.61520276e-09,6.61204697e-09,3.15579188e-12
4.22000000e-01,4.22000000e-01,-0.00000000e+00,6.79237689e-09,6.78913760e-09,3.23928899e-12
4.23000000e-01,4.23000000e-01,-0.00000000e+00,6.97405613e-09,6.97073123e-09,3.32489455e-12
4.24000000e-01,4.24000000e-01,-0.00000000e+00,7.16034656e-09,7.15693391e-09,3.41265742e-12
4.25000000e-01,4.25000000e-01,-0.00000000e+00,7.35135649e-09,7.34785386e-09,3.50262747e-12
4.26000000e-01,4.26000000e-01,-0.00000000e+00,7.54719647e-09,7.54360162e-09,3.59485557e-12
4.27000000e-01,4.27000000e-01,-0.00000000e+00,7.74797938e-09,7.74428998e-09,3.68939359e-12
4.28000000e-01,4.28000000e-01,-0.00000000e+00,7.95382040e-09,7.95003411e-09,3.78629444e-12
4.29000000e-01,4.29000000e-01,-0.00000000e+00,8.16483713e-09,8.16095152e-09,3.88561207e-12
4.30000000e-01,4.30000000e-01,-0.00000000e+00,8.38114958e-09,8.37716218e-09,3.98740152e-12
4.31000000e-01,4.31000000e-01,-0.00000000e+00,8.60288021e-09,8.59878849e-09,4.09171887e-12
4.32000000e-01,4.32000000e-01,-0.00000000e+00,8.83015400e-09,8.82595538e-09,4.19862132e-12
4.33000000e-01,4.33000000e-01,-0.00000000e+00,9.06309848e-09,9.05879031e-09,4.30816717e-12
4.34000000e-01,4.34000000e-01,-0.00000000e+00,9.30184375e-09,9.29742334e-09,4.42041586e-12
4.35000000e-01,4.35000000e-01,-0.00000000e+00,9.54652258e-09,9.54198715e-09,4.53542795e-12
4.36000000e-01,4.36000000e-01,-0.00000000e+00,9.79727038e-09,9.79261711e-09,4.65326517e-12
4.37000000e-01,4.37000000e-01,-0.00000000e+00,1.00542253e-08,1.00494513e-08,4.77399044e-12
4.38000000e-01,4.38000000e-01,-0.00000000e+00,1.03175283e-08,1.03126306e-08,4.89766785e-12
4.39000000e-01,4.39000000e-01,-0.00000000e+00,1.05873230e-08,1.05822987e-08,5.02436270e-12
4.40000000e-01,4.40000000e-01,-0.00000000e+00,1.08637561e-08,1.08586020e-08,5.15414154e-12
4.41000000e-01,4.41000000e-01,-0.00000000e+00,1.11469771e-08,1.11416901e-08,5.28707213e-12
4.42000000e-01,4.42000000e-01,-0.00000000e+00,1.14371385e-08,1.14317152e-08,5.42322351e-12
4.43000000e-01,4.43000000e-01,-0.00000000e+00,1.17343956e-08,1.17288329e-08,5.56266599e-12
4.44000000e-01,4.44000000e-01,-0.00000000e+00,1.20389070e-08,1.20332015e-08,5.70547116e-12
4.45000000e-01,4.45000000e-01,-0.00000000e+00,1.23508344e-08,1.23449826e-08,5.85171193e-12
4.46000000e-01,4.46000000e-01,-0.00000000e+00,1.26703424e-08,1.26643409e-08,6.00146255e-12
4.47000000e-01,4.47000000e-01,-0.00000000e+00,1.29975991e-08,1.29914443e-08,6.15479859e-12
4.48000000e-01,4.48000000e-01,-0.00000000e+00,1.33327757e-08,1.33264639e-08,6.31179699e-12
4.49000000e-01,4.49000000e-01,-0.00000000e+00,1.36760468e-08,1.36695742e-08,6.47253607e-12
4.50000000e-01,4.50000000e-01,-0.00000000e+00,1.40275901e-08,1.40209530e-08,6.63709555e-12
4.51000000e-01,4.51000000e-01,-0.00000000e+00,1.43875871e-08,1.43807815e-08,6.80555654e-12
4.52000000e-01,4.52000000e-01,-0.00000000e+00,1.47562225e-08,1.47492445e-08,6.97800160e-12
4.53000000e-01,4.53000000e-01,-0.00000000e+00,1.51336846e-08,1.51265300e-08,7.15451474e-12
4.54000000e-01,4.54000000e-01,-0.00000000e+00,1.55201652e-08,1.55128300e-08,7.33518141e-12
4.55000000e-01,4.55000000e-01,-0.00000000e+00,1.59158600e-08,1.59083399e-08,7.52008858e-12
4.56000000e-01,4.56000000e-01,-0.00000000e+00,1.63209680e-08,1.63132586e-08,7.70932468e-12
4.57000000e-01,4.57000000e-01,-0.00000000e+00,1.67356922e-08,1.67277892e-08,7.90297968e-12
4.58000000e-01,4.58000000e-01,-0.00000000e+00,1.71602395e-08,1.71521383e-08,8.10114508e-12
4.59000000e-01,4.59000000e-01,-0.00000000e+00,1.75948203e-08,1.75865164e-08,8.30391393e-12
4.60000000e-01,4.60000000e-01,-0.00000000e+00,1.80396494e-08,1.80311380e-08,8.51138084e-12
4.61000000e-01,4.61000000e-01,-0.00000000e+00,1.84949451e-08,1.84862214e-08,8.72364202e-12
4.62000000e-01,4.62000000e-01,-0.00000000e+00,1.89609301e-08,1.89519893e-08,8.94079528e-12
4.63000000e-01,4.63000000e-01,-0.00000000e+00,1.94378312e-08,1.94286682e-08,9.16294005e-12
4.64000000e-01,4.64000000e-01,-0.00000000e+00,1.99258791e-08,1.99164889e-08,9.39017741e-12
4.65000000e-01,4.65000000e-01,-0.00000000e+00,2.04253090e-08,2.04156864e-08,9.62261006e-12
4.66000000e-01,4.66000000e-01,-0.00000000e+00,2.09363604e-08,2.09265000e-08,9.86034242e-12
4.67000000e-01,4.67000000e-01,-0.00000000e+00,2.14592769e-08,2.14491734e-08,1.01034806e-11
4.68000000e-01,4.68000000e-01,-0.00000000e+00,2.19943070e-08,2.19839548e-08,1.03521323e-11
4.69000000e-01,4.69000000e-01,-0.00000000e+00,2.25417032e-08,2.25310968e-08,1.06064072e-11
4.70000000e-01,4.70000000e-01,-0.00000000e+00,2.31017229e-08,2.30908565e-08,1.08664164e-11
4.71000000e-01,4.71000000e-01,-0.00000000e+00,2.36746281e-08,2.36634958e-08,1.11322730e-11
4.72000000e-01,4.72000000e-01,-0.00000000e+00,2.42606855e-08,2.42492814e-08,1.14040919e-11
4.73000000e-01,4.73000000e-01,-0.00000000e+00,2.48601664e-08,2.48484844e-08,1.16819895e-11
4.74000000e-01,4.74000000e-01,-0.00000000e+00,2.54733472e-08,2.54613811e-08,1.19660844e-11
4.75000000e-01,4.75000000e-01,-0.00000000e+00,2.61005092e-08,2.60882527e-08,1.22564966e-11
4.76000000e-01,4.76000000e-01,-0.00000000e+00,2.67419385e-08,2.67293852e-08,1.25533484e-11
4.77000000e-01,4.77000000e-01,-0.00000000e+00,2.73979266e-08,2.73850698e-08,1.28567636e-11
4.78000000e-01,4.78000000e-01,-0.00000000e+00,2.80687698e-08,2.80556029e-08,1.31668681e-11
4.79000000e-01,4.79000000e-01,-0.00000000e+00,2.87547699e-08,2.87412861e-08,1.34837895e-11
4.80000000e-01,4.80000000e-01,-0.00000000e+00,2.94562339e-08,2.94424263e-08,1.38076575e-11
4.81000000e-01,4.81000000e-01,-0.00000000e+00,3.01734742e-08,3.01593356e-08,1.41386036e-11
4.82000000e-01,4.82000000e-01,-0.00000000e+00,3.09068087e-08,3.08923319e-08,1.44767612e-11
4.83000000e-01,4.83000000e-01,-0.00000000e+00,3.16565608e-08,3.16417385e-08,1.48222659e-11
4.84000000e-01,4.84000000e-01,-0.00000000e+00,3.24230594e-08,3.24078842e-08,1.51752549e-11
4.85000000e-01,4.85000000e-01,-0.00000000e+00,3.32066394e-08,3.31911036e-08,1.55358677e-11
4.86000000e-01,4.86000000e-01,-0.00000000e+00,3.40076414e-08,3.39917371e-08,1.59042457e-11
4.87000000e-01,4.87000000e-01,-0.00000000e+00,3.48264116e-08,3.48101311e-08,1.62805322e-11
4.88000000e-01,4.88000000e-01,-0.00000000e+00,3.56633025e-08,3.56466377e-08,1.66648727e-11
4.89000000e-01,4.89000000e-01,-0.00000000e+00,3.65186726e-08,3.65016152e-08,1.70574146e-11
4.90000000e-01,4.90000000e-01,-0.00000000e+00,3.73928863e-08,3.73754280e-08,1.74583075e-11
4.91000000e-01,4.91000000e-01,-0.00000000e+00,3.82863145e-08,3.82684468e-08,1.78677029e-11
4.92000000e-01,4.92000000e-01,-0.00000000e+00,3.91993342e-08,3.91810485e-08,1.82857546e-11
4.93000000e-01,4.93000000e-01,-0.00000000e+00,4.01323290e-08,4.01136164e-08,1.87126182e-11
4.94000000e-01,4.94000000e-01,-0.00000000e+00,4.10856888e-08,4.10665403e-08,1.91484517e-11
4.95000000e-01,4.95000000e-01,-0.00000000e+00,4.20598101e-08,4.20402167e-08,1.95934150e-11
