 v-sweep         v(ng)           i(Vd_sat)      
 1.51000000e-01  1.51000000e-01 -4.68495806e-12 
 1.52000000e-01  1.52000000e-01 -4.77094088e-12 
 1.53000000e-01  1.53000000e-01 -4.85949178e-12 
 1.54000000e-01  1.54000000e-01 -4.95068731e-12 
 1.55000000e-01  1.55000000e-01 -5.04460628e-12 
 1.56000000e-01  1.56000000e-01 -5.14132985e-12 
 1.57000000e-01  1.57000000e-01 -5.24094161e-12 
 1.58000000e-01  1.58000000e-01 -5.34352760e-12 
 1.59000000e-01  1.59000000e-01 -5.44917644e-12 
 1.60000000e-01  1.60000000e-01 -5.55797937e-12 
 1.61000000e-01  1.61000000e-01 -5.67003035e-12 
 1.62000000e-01  1.62000000e-01 -5.78542611e-12 
 1.63000000e-01  1.63000000e-01 -5.90426626e-12 
 1.64000000e-01  1.64000000e-01 -6.02665339e-12 
 1.65000000e-01  1.65000000e-01 -6.15269309e-12 
 1.66000000e-01  1.66000000e-01 -6.28249411e-12 
 1.67000000e-01  1.67000000e-01 -6.41616842e-12 
 1.68000000e-01  1.68000000e-01 -6.55383133e-12 
 1.69000000e-01  1.69000000e-01 -6.69560153e-12 
 1.70000000e-01  1.70000000e-01 -6.84160126e-12 
 1.71000000e-01  1.71000000e-01 -6.99195637e-12 
 1.72000000e-01  1.72000000e-01 -7.14679644e-12 
 1.73000000e-01  1.73000000e-01 -7.30625491e-12 
 1.74000000e-01  1.74000000e-01 -7.47046914e-12 
 1.75000000e-01  1.75000000e-01 -7.63958059e-12 
 1.76000000e-01  1.76000000e-01 -7.81373489e-12 
 1.77000000e-01  1.77000000e-01 -7.99308199e-12 
 1.78000000e-01  1.78000000e-01 -8.17777627e-12 
 1.79000000e-01  1.79000000e-01 -8.36797671e-12 
 1.80000000e-01  1.80000000e-01 -8.56384695e-12 
 1.81000000e-01  1.81000000e-01 -8.76555551e-12 
 1.82000000e-01  1.82000000e-01 -8.97327587e-12 
 1.83000000e-01  1.83000000e-01 -9.18718666e-12 
 1.84000000e-01  1.84000000e-01 -9.40747179e-12 
